post_id,filename,description,likes,comments,views
"1426354310623288591","2017-01-12_1426354310623288591.jpg","Middle helix done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #tragicempire #impactalbany #girlswithpiercings #piercings","13","2","0"
"1427054414997220986","2017-01-13_1427054414997220986.jpg","Double forward helix done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #girlswithpiercings #piercings #tragicempire #impactalbany #sparkle","17","0","0"
"1427100379225493633","2017-01-13_1427100379225493633.jpg","Did these surface anchors about 3 yrs ago still flawless, still beautiful.","14","0","0"
"1430094821255535849","2017-01-18_1430094821255535849.jpg","Double forward helix done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #piercings #impactalbany #tragicempire #girlswithpiercings","15","0","0"
"1431331471188909101","2017-01-19_1431331471188909101.jpg","Double forward helix done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #impactalbany #girlswithpiercings #piercings #tragicempire","12","0","0"
"1431342654025451522","2017-01-19_1431342654025451522.jpg","Tragus  piercing done at #albanymodernbodyart by #piercings_by_Gina #tragicempire #professionalpiercer #publishedpiercers #impactalbany #girlswithpiercings","6","0","0"
"1432091754228595752","2017-01-20_1432091754228595752.jpg","Double forward helix done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #tragicempire #impactalbany #girlswithpiercings #piercings","23","1","0"
"1432788579419905790","2017-01-21_1432788579419905790.jpg","Tragus piercing done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #tragicempire #impactalbany #girlswithpiercings #piercings #nofilter #impactalbany","13","1","0"
"1435808776397387109","2017-01-25_1435808776397387109.jpg","Forward helix done at #albanymodernbodyart by #piercings_by_Gina #tattooedgirls #professionalpiercer #publishedpiercers #tragicempire #impactalbany #piercings #girlswithpiercings","11","2","0"
"1436477486028035461","2017-01-26_1436477486028035461.jpg","Daith done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #piercings #tragicempire #impactalbany #daithpiercing #impactalbany #girlswithpiercings","14","0","0"
"1438045765821159826","2017-01-29_1438045765821159826.jpg","Got to do this scaffold piercing today, what a great client. Industrial done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #tragicempire #girlswithpiercings #piercings #impactalbany #industrialpiercing","20","1","0"
"1443044473466343294","2017-02-04_1443044473466343294.jpg","Daith piercing done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #daithpiercing #piercings #nofilter #girlswithpiercings","16","0","0"
"1443045087973819322","2017-02-04_1443045087973819322.jpg","Daith piercing done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #daithpiercing #piercings #girlswithpiercings #nofilter","20","0","0"
"1443080420220301301","2017-02-04_1443080420220301301.jpg","So I got to do this gorgeous pawprint, 5 individual piercings. What an amazing client. Done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #piercings #cartilagepiercing #nofilters #tragicempire #girlswithpiercings #impactalbany #piercing #earpiercing #pawprint #piercinglove #cantstopwontstop","48","1","0"
"1453188505249084547","2017-02-18_1453188505249084547.jpg","Daith done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #daithpiercing #tragicempire #impactalbany #girlswithpiercings","19","0","0"
"1456134297337396083","2017-02-23_1456134297337396083.jpg","Got to do this fun daith on a great client. Done at #albanymodernbodyart by #piercings_by_Gina #daithpiercing #professionalpiercer #publishedpiercers #nofilter #impactalbany #tragicempire #girlswithpiercings","16","0","0"
"1456778168039641067","2017-02-23_1456778168039641067.jpg","Great looking daith on a fabulous client. Done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #daithpiercing #piercings #tragicempire #impactalbany #girlswithpiercings","13","1","0"
"1462494958715790482","2017-03-03_1462494958715790482.jpg","Tragus done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #tragicempire #traguspiercing #impactalbany #girlswithpiercings","21","0","0"
"1462692679255013985","2017-03-04_1462692679255013985.jpg","Fun little daith I got to do today at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #daithpiercing #tragicempire #girlswithpiercings #nofilter #impactalbany","16","0","0"
"1463328744315763347","2017-03-04_1463328744315763347.jpg","Forehelix piercing done at #albanymodernbodyart by #piercings_by_Gina #publishedpiercers #professionalpiercer #tragicempire #forewardhelixpiercing #impactalbany #girlswithpiercings #nofilter","18","0","0"
"1481424972421062918","2017-03-29_1481424972421062918.jpg","Inverse lip done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #lippiercing #impactalbany #tragicempire #nofilter #girlswithpiercings","23","3","0"
"1482246188321008993","2017-03-31_1482246188321008993.jpg","Loved doing this double nostril, she wanted a unique placement and she rocks it. Done at #albanymodernbodyart by #piercings_by_Gina #tragicempire #impactalbany #professionalpiercer #publishedpiercers #nofilter #girlswithpiercings #nostrilpiercing","37","0","0"
"1487323961028870316","2017-04-07_1487323961028870316.jpg","Daith done on an awesome client. Slightly different placement due to anatomy. Done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #daithpiercing #girlswithpiercings #piercings #tragicempire #impactalbany #piercings #piercing #piercinglove #cantstopwontstop","35","0","0"
"1490917418549088834","2017-04-12_1490917418549088834.jpg","Fun daith on a great client done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #daithpiercing #piercings #impactalbany #tragicempire #girlswithpiercings #nofilter","30","1","0"
"1492934890944971640","2017-04-14_1492934890944971640.jpg","Got to do these daiths on some awesome clients. Done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #tragicempire #impactalbany #girlswithpiercings #daithpiercing #piercings","19","0","0"
"1498916904130843311","2017-04-23_1498916904130843311.jpg","Titanium with faux purple opal Daith done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #impactalbany #daithpiercing #girlswithpiercings #piercings #tragicempire","18","0","0"
"1503248876982639091","2017-04-29_1503248876982639091.jpg","Daith done at #albanymodernbodyart by #piercings_by_Gina with a titanium ring with a faux black opal. #professionalpiercer #publishedpiercers #daithpiercing #girlswithpiercings #tragicempire #impactalbany #piercings","23","0","0"
"1508307393951087779","2017-05-06_1508307393951087779.jpg","Daith piercing done with a titanium ring and a black faux opal. Done by #piercings_by_Gina #albanymodernbodyart #piercings #girlswithpiercings #daithpiercing #impactalbany #professionalpiercer #publishedpiercers","25","3","0"
"1511858763685731343","2017-05-10_1511858763685731343.jpg","Daith done at #albanymodernbodyart by #piercings_by_Gina with a titanium ring and a mint green faux opal. #professionalpiercer #publishedpiercers #impactalbany #daithpiercing #tragicempire #girlswithpiercings #piercings","15","1","0"
"1512630667958971128","2017-05-11_1512630667958971128.jpg","Double forward helix done by #piercings_by_Gina at #albanymodernbodyart #publishedpiercers #professionalpiercer #helixpiercing #girlswithpiercings #impactalbany #tragicempire","22","0","0"
"1514032797856880118","2017-05-13_1514032797856880118.jpg","Fun surface anchor project I got to do today at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #impactalbany #girlswithpiercings #tragicempire #surfacepiercing #dermal #likeaboss","27","1","0"
"1514126545701847868","2017-05-14_1514126545701847868.jpg","Haha I don't know just thought it was hilarious","20","0","0"
"1531404775651639026","2017-06-06_1531404775651639026.jpg","Helix piercing done at #albanymodernbodyart with a titanium swaravski crystal stud done by #piercings_by_Gina #publishedpiercers #professionalpiercer #impactalbany #girlswithpiercings #piercings #helixpiercing #tragicempire","18","0","0"
"1531466391378299565","2017-06-06_1531466391378299565.jpg","Titanium heart double helix done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #girlswithpiercings #piercings #helixpiercing #impactalbany #tragicempire","33","0","0"
"1543797650482326611","2017-06-23_1543797650482326611.jpg","Double conch shell done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercers #impactalbany #conchpiercing #girlswithpiercings #tragicempire #piercings","27","2","0"
"1544465740346025423","2017-06-24_1544465740346025423.jpg","Twin double forward helixs done on two amazing clients. Done at #albanymodernbodyart by #piercings_by_Gina with swaravski  crystal and titanium studs. #piercings #publishedpiercers #professionalpiercer #safepiercing #impactalbany #girlswithpiercings #albany","26","2","0"
"1548702808731431744","2017-06-30_1548702808731431744.jpg","The newest members to my team. Thank you Larry Ross they are gorgeous. Cannot wait to use them.","18","0","0"
"1553682473111835584","2017-07-07_1553682473111835584.jpg","JUST A SUPER FRIENDLY REMINDER....I AM ON VACATION BUT I'LL BE BACK THE 14TH OF JULY. SEE YOU THEN","14","0","0"
"1557012721219992941","2017-07-12_1557012721219992941.jpg","When your mom has great taste in beer. #moosedrool #missoulamontana #greatfamily #greatbeer","10","0","0"
"1559649067054956694","2017-07-15_1559649067054956694.jpg","Double helix and 3rd hole with titanium swaravski crystal studs. Done at #albanymodernbodyart by #piercingbygina #girlswithpiercings #piercings #helixpiercing #impactalbany #tragicempire #albany #albanymodernbodyart #professionalpiercing #publishedpiercer","11","0","0"
"1559650320237547492","2017-07-15_1559650320237547492.jpg","Single helix piercing and 3rd hole done with titanium and swaravski crystal studs. Done at #albanymodernbodyart by #piercingbygina #tragicempire #albany #piercings #professionalpiercing #publishedpiercer #nofilter #girlswithpiercings","21","0","0"
"1561928531214494146","2017-07-19_1561928531214494146.jpg","Scaffold piercing encased by an orbital piercing on a great client with titanium hoop and bar. Done at #albanymodernbodyart by @piercing_by_gina #tragicempire #guyswithpiercings #piercings #publishedpiercer #professionalpiercer #albany #piercing #industrialpiercing #orbitalpiercing #piercinglove #cantstopwontstop","51","5","0"
"1582071024899709591","2017-08-15_1582071024899709591.jpg","Fresh daith done at #albanymodernbodyart by #piercings_by_Gina #professionalpiercer #publishedpiercer #daithpiercing #girlswithpiercings #tragicempire","22","1","0"
"1600223022810368004","2017-09-09_1600223022810368004.jpg","Double helix done with swarofski prong set in titanium studs. Done at #albanymodernbodyart by #piercing_by_gina #professionalpiercer #publishedpiercer #sisters #piercings #girlswithpiercings #safepiercing #nofilter #helixpiercing","28","2","0"
"1602388014926013280","2017-09-12_1602388014926013280.jpg","Fun triple conch project done at #albanymodernbodyart by #piercing_by_gina with titanium seemless hoops. #professionalpiercing #publishedpiercer #safepiercing #conchpiercing #titanium #girlswithpiercings","34","2","0"
"1619103581243552396","2017-10-05_1619103581243552396.jpg","Fresh triple forward helix done with swarofski diamond set titanium studs by #piercing_by_gina at #albanymodernbodyart #forewardhelixpiercing #professionalpiercing #professionalpiercer #safepiercing #publishedpiercer #helixpiercing #girlswithpiercings #piercings #piercing #piercinglove #cantstopwontstop","55","2","0"
"1631528519053099141","2017-10-23_1631528519053099141.jpg","Double helix done with swarofski prong set titanium studs. Done at #albanymodernbodyart by #piercing_by_gina #publishedpiercer #professionalpiercing #helixpiercing #girlswithpiercings #piercings #safepiercing","27","0","0"
"1650939812365427699","2017-11-18_1650939812365427699.jpg","2nd and 3rd holes done with swarafski diamond and titanium studs. Done at #albanymodernbodyart by #piercing_by_gina #PublishedPiercer #professionalpiercer #safepiercing #lobalpiercings #impactalbany #albany","13","2","0"
"1650948341910376793","2017-11-18_1650948341910376793.jpg","Helix piercing done with swarafski stud in titanium. Done at #albanymodernbodyart by #piercing_by_gina #professionalpiercer #PublishedPiercer #helixpiercing #safepiercing #piercings #piercing","21","0","0"
"1680047472104518027","2017-12-28_1680047472104518027.jpg","Double helix flat done at #albanymodernbodyart by #piercing_by_gina #professionalpiercer #PublishedPiercer #helixpiercing #piercings #tragicempire #impactalbany","26","0","0"
"1680049783719835653","2017-12-28_1680049783719835653.jpg","Forehelix piercing done at #albanymodernbodyart by #piercing_by_gina #professionalpiercer #PublishedPiercer #safepiercing #tragicempire #impactalbany #albany #piercings #helixpiercing","20","2","0"
"1686701342209849158","2018-01-07_1686701342209849158.jpg","Set of surface anchors done at #albanymodernbodyart by #piercing_by_gina #professionalpiercer #PublishedPiercer #safepiercing #surfacepiercing #piercings #tragicempire #girlswithpiercings #girlswithtattoos #albanyny","20","2","0"
"1701798296597930467","2018-01-27_1701798296597930467.jpg","Double conch done at #albanymodernbodyart by #piercing_by_gina #titanium #professionalpiercer #PublishedPiercer #girlswithpiercings #albany #safepiercing #piercings","23","0","0"
"1704703665619985361","2018-01-31_1704703665619985361.jpg","Double conch piercing with titanium studs and faux opal 4mm front ends. Done at #albanymodernbodyart by #piercing_by_gina #piercings #safepiercing #conchpiercing #girlswithpiercings #professionalpiercer #albany #piercing #piercinglove #cantstopwontstop","43","0","0"
